,Name Romaji,Name Native,Name English,Synonyms,Volume Count,Start Date,Start Year,Popularity,Favorites,Source,Genre_One,Genre_Two,Genre_Three,Tag_One,Tag_Two,Tag_Three,Rating Rank,Popularity Rank,Has Anime,Anime Release Date,Name Word Count,Link,Average Rating,Adaptation,Status_Cancelled,Status_Finished,Status_Hiatus,Status_Not Yet Released,Status_Releasing
2875,8-banme no Cafeteria Girl,8番目のカフェテリアガール,8-banme no Cafeteria Girl,"The 8th Cafeteria Girl.
Hachibanme no Cafeteria Girl",2.0,"Jun 25, 2013",2013.0,11.0,20.754139072847682,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/125981/8banme-no-Cafeteria-Girl/,72.44872100226819,0.0,0,1,0,0,0
2876,Shojo Bitch dakedo Succubus Mitai na Koto Yattemasu,処女ビッチだけどサキュバスみたいなことやってます,Shojo Bitch dakedo Succubus Mitai na Koto Yattemasu,Shojo Bitch dakedo Succubus Mitai na Koto Yattemasu,1.0,"Aug 19, 2016",2016.0,11.0,1.0,1,4,11,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/126119/Shojo-Bitch-dakedo-Succubus-Mitai-na-Koto-Yattemasu/,70.0,0.0,0,1,0,0,0
2877,Isekai no Card Shuushuuka,異世界のカード蒐集家,Isekai no Card Shuushuuka,Isekai no Card Shuushuuka,6.0,"Jul 30, 2014",2014.0,11.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/126123/Isekai-no-Card-Shuushuuka/,72.44872100226819,0.0,0,1,0,0,0
2878,Kuudere na Kanojo to Kiss ga Shitai,クーデレな彼女とキスがしたい,Kuudere na Kanojo to Kiss ga Shitai,Kuudere na Kanojo to Kiss ga Shitai,2.0,"Oct 20, 2011",2011.0,11.0,20.754139072847682,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/133197/Kuudere-na-Kanojo-to-Kiss-ga-Shitai/,100.0,0.0,0,1,0,0,0
2879,Yagate Koisuru Vivi Lane,やがて恋するヴィヴィ・レイン,Yagate Koisuru Vivi Lane,How Vivi Lane Falls in Love,7.0,"Sep 30, 2016",2016.0,11.0,20.754139072847682,1,1,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/142550/Yagate-Koisuru-Vivi-Lane/,75.0,0.0,0,1,0,0,0
2880,Shounen Ou,少年王,Shounen Ou,Shounen Ou,1.0,"Oct, 1999",1999.0,11.0,1.0,1,3,5,10,No Tag,No Tag,No Tag,#20 Most Popular 1999,0,False,2014.0,2.0,https://anilist.co/manga/136101/Shounen-Ou/,70.0,0.0,0,1,0,0,0
2881,Sousei Mahou no Saigensha,創成魔法の再現者,Sousei Mahou no Saigensha,Sousei Mahou no Saigensha,3.288627450980392,"Feb 25, 2022",2022.0,11.0,20.754139072847682,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/154776/Sousei-Mahou-no-Saigensha/,72.44872100226819,0.0,0,0,0,0,1
2882,Shinshoku Reconquista,侵蝕レコンキスタ,Shinshoku Reconquista,Erosion Reconquista,1.0,"May 25, 2015",2015.0,11.0,20.754139072847682,1,3,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/126477/Shinshoku-Reconquista/,72.44872100226819,0.0,0,1,0,0,0
2883,"Honobono Isekai Tensei Days: Level Counter Stop, Item Mochikoshi! Watashi wa Saikyou Youjo desu",ほのぼの異世界転生デイズ ～レベルカンスト、アイテム持ち越し！ 私は最強幼女です～,"Honobono Isekai Tensei Days: Level Counter Stop, Item Mochikoshi! Watashi wa Saikyou Youjo desu","Honobono Isekai Tensei Days: Level Counter Stop, Item Mochikoshi! Watashi wa Saikyou Youjo desu",3.288627450980392,"Nov 25, 2020",2020.0,11.0,20.754139072847682,1,2,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,14.0,https://anilist.co/manga/142692/Honobono-Isekai-Tensei-Days-Level-Counter-Stop-Item-Mochikoshi-Watashi-wa-Saikyou-Youjo-desu/,72.44872100226819,0.0,0,0,0,0,1
2884,Nanahime Monogatari,七姫物語,Nanahime Monogatari,Nanahime Monogatari,6.0,"Feb, 2003",2003.0,11.0,1.0,1,2,1,7,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/160171/Nanahime-Monogatari/,60.0,0.0,0,1,0,0,0
2885,Harapeko Seijo to Manpuku Majo no Isekai Slow Life!,腹ペコ聖女とまんぷく魔女の異世界スローライフ!,Harapeko Seijo to Manpuku Majo no Isekai Slow Life!,Harapeko Seijo to Manpuku Majo no Isekai Slow Life!,3.288627450980392,"Aug 5, 2021",2021.0,11.0,20.754139072847682,1,2,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/138048/Harapeko-Seijo-to-Manpuku-Majo-no-Isekai-Slow-Life/,72.44872100226819,0.0,0,0,0,0,1
2886,Maou no Atotsugi,魔王のあとつぎ,Maou no Atotsugi,Maou no Atotsugi,3.288627450980392,"Nov 29, 2022",2022.0,11.0,3.0,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/157050/Maou-no-Atotsugi/,72.44872100226819,0.0,0,0,0,0,1
2887,Tutorial ga Hajimeru Mae ni: Boss Kyaratachi wo Hametsu Sasenai tame ni Ore ga Dekiru Ikutsu Kano Kato,チュートリアルが始まる前に　ボスキャラ達を破滅させない為に俺ができる幾つかの事,Tutorial ga Hajimeru Mae ni: Boss Kyaratachi wo Hametsu Sasenai tame ni Ore ga Dekiru Ikutsu Kano Kato,Tutorial ga Hajimeru Mae ni: Boss Kyaratachi wo Hametsu Sasenai tame ni Ore ga Dekiru Ikutsu Kano Kato,3.288627450980392,"Dec 16, 2022",2022.0,11.0,2.0,1,2,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,18.0,https://anilist.co/manga/155549/Tutorial-ga-Hajimeru-Mae-ni-Boss-Kyaratachi-wo-Hametsu-Sasenai-tame-ni-Ore-ga-Dekiru-Ikutsu-Kano-Kato/,72.44872100226819,0.0,0,0,0,0,1
2888,Demon Ruler: Teiji ni Kaeritai Otoko no Yarisugi Leveling,デーモンルーラー 定時に帰りたい男のやりすぎレベリング,Demon Ruler: Teiji ni Kaeritai Otoko no Yarisugi Leveling,Demon Ruler: Teiji ni Kaeritai Otoko no Yarisugi Leveling,3.0,"Aug 10, 2017",2017.0,11.0,1.0,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/127246/Demon-Ruler-Teiji-ni-Kaeritai-Otoko-no-Yarisugi-Leveling/,85.0,0.0,0,1,0,0,0
2889,Mujun ga Kami wo Korosu Made,矛盾が神を殺すまで,Mujun ga Kami wo Korosu Made,Mujun ga Kami wo Korosu Made,3.288627450980392,"Jan 4, 2020",2020.0,11.0,20.754139072847682,1,3,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/127327/Mujun-ga-Kami-wo-Korosu-Made/,72.44872100226819,0.0,0,0,0,0,1
2890,Moto Reijou-sama no Kareinaru Sentou Ki,元令嬢様の華麗なる戦闘記,Moto Reijou-sama no Kareinaru Sentou Ki,The Magnificent Battle Records of A Former Noble Lady,2.0,"Jun 10, 2016",2016.0,11.0,20.754139072847682,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/127456/Moto-Reijousama-no-Kareinaru-Sentou-Ki/,35.0,0.0,0,1,0,0,0
2891,Hone no Zui made Isekai wo Shaburu no ga Suzuki nano yoo!!,骨の髄まで異世界をしゃぶるのが鈴木なのよー!!,Hone no Zui made Isekai wo Shaburu no ga Suzuki nano yoo!!,Hone no Zui made Isekai wo Shaburu no ga Suzuki nano yoo!!,1.0,"Aug 25, 2017",2017.0,11.0,20.754139072847682,1,4,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/127464/Hone-no-Zui-made-Isekai-wo-Shaburu-no-ga-Suzuki-nano-yoo/,72.44872100226819,0.0,0,1,0,0,0
2892,Deki Sokonai no Fairytale,できそこないのフェアリーテイル,Deki Sokonai no Fairytale,Deki Sokonai no Fairytale,1.0,"Feb 10, 2018",2018.0,11.0,20.754139072847682,1,2,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/159888/Deki-Sokonai-no-Fairytale/,72.44872100226819,0.0,0,1,0,0,0
2893,Youjo Nobunaga no Isekai Touitsu,幼女信長の異世界統一,Youjo Nobunaga no Isekai Touitsu,Youjo Nobunaga no Isekai Touitsu,1.0,"Dec 28, 2020",2020.0,11.0,20.754139072847682,1,3,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/141239/Youjo-Nobunaga-no-Isekai-Touitsu/,72.44872100226819,0.0,0,1,0,0,0
2894,Seijin suru to Shio ni Naru Sekai de Ikinokoru Hanashi,成人すると塩になる世界で生き残る話,Seijin suru to Shio ni Naru Sekai de Ikinokoru Hanashi,Seijin suru to Shio ni Naru Sekai de Ikinokoru Hanashi,3.288627450980392,"Jul 22, 2017",2017.0,11.0,20.754139072847682,1,3,2,11,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/127535/Seijin-suru-to-Shio-ni-Naru-Sekai-de-Ikinokoru-Hanashi/,72.44872100226819,0.0,0,0,0,0,1
2895,Ninja to Shikyou no Sai Shuppatsu!,ニンジャと司教の再出発!,Ninja to Shikyou no Sai Shuppatsu!,Ninja to Shikyou no Sai Shuppatsu!,3.288627450980392,"Nov 7, 2019",2019.0,11.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/138403/Ninja-to-Shikyou-no-Sai-Shuppatsu/,72.44872100226819,0.0,0,0,0,0,1
2896,"Kimi to no Koi wa, Gamen no Naka de",君との恋は、画面の中で,"Kimi to no Koi wa, Gamen no Naka de",The Love With You In SNS.,1.0,"Sep 25, 2017",2017.0,11.0,20.754139072847682,1,1,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/127839/Kimi-to-no-Koi-wa-Gamen-no-Naka-de/,72.44872100226819,0.0,0,1,0,0,0
2897,"[Shuufuku] Sukiru ga Bannou Chiito-ka Shitanode, Buki-ya demo Hirakou ka to Omoimasu",スキルが万能チート化したので、武器屋でも開こうかと思います,"[Shuufuku] Sukiru ga Bannou Chiito-ka Shitanode, Buki-ya demo Hirakou ka to Omoimasu","[Shuufuku] Sukiru ga Bannou Chiito-ka Shitanode, Buki-ya demo Hirakou ka to Omoimasu",3.288627450980392,"May 10, 2019",2019.0,11.0,1.0,1,3,2,7,No Tag,No Tag,No Tag,0,0,False,2014.0,12.0,https://anilist.co/manga/134534/Shuufuku-Sukiru-ga-Bannou-Chiitoka-Shitanode-Bukiya-demo-Hirakou-ka-to-Omoimasu/,72.44872100226819,0.0,0,0,0,0,1
2898,Goth Loli Shoujo Sensou,ゴスロリ少女戦争,Goth Loli Shoujo Sensou,Goth Loli Shoujo Sensou,1.0,"Nov 26, 2018",2018.0,11.0,20.754139072847682,1,6,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/137915/Goth-Loli-Shoujo-Sensou/,65.0,0.0,0,1,0,0,0
2899,"Sekan Shirazuna Doukyuusei wo, Kaukoto ni Narimashite.",世間知らずな同級生を、飼うことになりまして。,"Sekan Shirazuna Doukyuusei wo, Kaukoto ni Narimashite.","Sekan Shirazuna Doukyuusei wo, Kaukoto ni Narimashite.",3.288627450980392,"Oct 20, 2022",2022.0,11.0,1.0,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/154279/Sekan-Shirazuna-Doukyuusei-wo-Kaukoto-ni-Narimashite/,72.44872100226819,0.0,0,0,0,0,1
2900,"Tensei Ryoushu no Yuuryou Kaitaku: Zense no Kioku wo Ikashite White ni Tsutometara, Yuunou na Jinzai ga Atsumari Sugimashita",転生領主の優良開拓～前世の記憶を生かしてホワイトに努めたら、有能な人材が集まりすぎました～,"Tensei Ryoushu no Yuuryou Kaitaku: Zense no Kioku wo Ikashite White ni Tsutometara, Yuunou na Jinzai ga Atsumari Sugimashita","Tensei Ryoushu no Yuuryou Kaitaku: Zense no Kioku wo Ikashite White ni Tsutometara, Yuunou na Jinzai ga Atsumari Sugimashita",3.288627450980392,"Mar 28, 2020",2020.0,11.0,20.754139072847682,1,2,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,19.0,https://anilist.co/manga/128251/Tensei-Ryoushu-no-Yuuryou-Kaitaku-Zense-no-Kioku-wo-Ikashite-White-ni-Tsutometara-Yuunou-na-Jinzai-ga-Atsumari-Sugimashita/,50.0,0.0,0,0,0,0,1
2901,Bonze Meets Girl,ボーズ・ミーツ・ガール,Bonze Meets Girl,Bonze Meets Girl,3.288627450980392,"Dec 9, 2019",2019.0,11.0,20.754139072847682,1,3,1,7,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/128274/Bonze-Meets-Girl/,72.44872100226819,0.0,0,0,0,0,1
2902,Hikikomori na Yo wo Douyatte Maou ni Suru to Iunoja?,ひきこもりな余をどうやって魔王にするというのじゃ？,Hikikomori na Yo wo Douyatte Maou ni Suru to Iunoja?,Hikikomori na Yo wo Douyatte Maou ni Suru to Iunoja?,1.0,"Apr 8, 2019",2019.0,11.0,20.754139072847682,1,7,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/128481/Hikikomori-na-Yo-wo-Douyatte-Maou-ni-Suru-to-Iunoja/,72.44872100226819,0.0,0,1,0,0,0
2903,Kamisama wa Usotsuki.,神様は嘘つき。,Kamisama wa Usotsuki.,Kamisama wa Usotsuki.,1.0,"Sep 19, 2015",2015.0,11.0,20.754139072847682,1,7,6,12,No Tag,No Tag,No Tag,0,0,False,2014.0,3.0,https://anilist.co/manga/128761/Kamisama-wa-Usotsuki/,72.44872100226819,0.0,0,1,0,0,0
2904,"Heroine? Seijo? Iie, All Works Maid desu (ko)!",ヒロイン？聖女？いいえ、オールワークスメイドです（誇）！,"Heroine? Seijo? Iie, All Works Maid desu (ko)!","Heroine? Seijo? Iie, All Works Maid desu (ko)!",3.288627450980392,"Mar 10, 2020",2020.0,11.0,20.754139072847682,1,4,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/128801/Heroine-Seijo-Iie-All-Works-Maid-desu-ko/,72.44872100226819,0.0,0,0,0,0,1
2905,"Moto Home Center Tenin no Isekai Seikatsu: Shougou ""DIY Master"" ""Green Master"" ""Pet Master"" wo Kushishite Isekai wo Kimamani Ikimasu",元ホームセンター店員の異世界生活～称号≪DIYマスター≫≪グリーンマスター≫≪ペットマスター≫を駆使して異世界を気儘に生きます～,"Moto Home Center Tenin no Isekai Seikatsu: Shougou ""DIY Master"" ""Green Master"" ""Pet Master"" wo Kushishite Isekai wo Kimamani Ikimasu","Moto Home Center Tenin no Isekai Seikatsu: Shougou ""DIY Master"" ""Green Master"" ""Pet Master"" wo Kushishite Isekai wo Kimamani Ikimasu",3.288627450980392,"May 9, 2020",2020.0,11.0,20.754139072847682,1,2,4,1,No Tag,No Tag,No Tag,0,0,False,2014.0,20.0,https://anilist.co/manga/129799/Moto-Home-Center-Tenin-no-Isekai-Seikatsu-Shougou-DIY-Master-Green-Master-Pet-Master-wo-Kushishite-Isekai-wo-Kimamani-Ikimasu/,72.44872100226819,0.0,0,0,0,0,1
2906,Chikashitsu Dungeon: Binbou Kyoudai wa Goraku wo Motomete Saikyou e,地下室ダンジョン ～貧乏兄妹は娯楽を求めて最強へ～,Chikashitsu Dungeon: Binbou Kyoudai wa Goraku wo Motomete Saikyou e,Chikashitsu Dungeon: Binbou Kyoudai wa Goraku wo Motomete Saikyou e,3.288627450980392,"Jun 25, 2019",2019.0,11.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/131020/Chikashitsu-Dungeon-Binbou-Kyoudai-wa-Goraku-wo-Motomete-Saikyou-e/,72.44872100226819,0.0,0,0,0,0,1
2907,"Yuiitsu Muni no Saikyou Tamer: Kuni no Subete no Guild de Monzembaraisareta kara, Takoku ni Itte Slow-Life Shimasu",唯一無二の最強テイマー〜国の全てのギルドで門前払いされたから、他国に行ってスローライフします〜,"Yuiitsu Muni no Saikyou Tamer: Kuni no Subete no Guild de Monzembaraisareta kara, Takoku ni Itte Slow-Life Shimasu","Yuiitsu Muni no Saikyou Tamer: Kuni no Subete no Guild de Monzembaraisareta kara, Takoku ni Itte Slow-Life Shimasu",3.288627450980392,"Sep 15, 2021",2021.0,11.0,20.754139072847682,1,2,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,18.0,https://anilist.co/manga/153999/Yuiitsu-Muni-no-Saikyou-Tamer-Kuni-no-Subete-no-Guild-de-Monzembaraisareta-kara-Takoku-ni-Itte-SlowLife-Shimasu/,72.44872100226819,0.0,0,0,0,0,1
2908,"Yasei no JK Kashiwano Yukiko wa, Isekai de Sakaba wo Hiraku",野生のＪＫ柏野由紀子は、異世界で酒場を開く,"Yasei no JK Kashiwano Yukiko wa, Isekai de Sakaba wo Hiraku","Yasei no JK Kashiwano Yukiko wa, Isekai de Sakaba wo Hiraku",3.288627450980392,"Feb 17, 2021",2021.0,11.0,20.754139072847682,1,4,7,15,No Tag,No Tag,No Tag,0,0,False,2014.0,11.0,https://anilist.co/manga/131801/Yasei-no-JK-Kashiwano-Yukiko-wa-Isekai-de-Sakaba-wo-Hiraku/,72.44872100226819,0.0,0,0,0,0,1
2909,Ecchi na Shoukan Samurai no Hentai-teki Shoukan-ron,エッチな召喚士の変態的召喚論,Ecchi na Shoukan Samurai no Hentai-teki Shoukan-ron,Ecchi na Shoukan Samurai no Hentai-teki Shoukan-ron,2.0,"Mar 18, 2019",2019.0,11.0,20.754139072847682,1,2,11,7,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/131904/Ecchi-na-Shoukan-Samurai-no-Hentaiteki-Shoukanron/,72.44872100226819,0.0,0,1,0,0,0
2910,Sonoiro no Boshi wo Tore: Hackers' Ulster Cycle,その色の帽子を取れ -Hackers' Ulster Cycle-,Sonoiro no Boshi wo Tore: Hackers' Ulster Cycle,Sonoiro no Boshi wo Tore: Hackers' Ulster Cycle,3.288627450980392,"Nov 17, 2020",2020.0,11.0,20.754139072847682,1,1,9,14,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/132458/Sonoiro-no-Boshi-wo-Tore-Hackers-Ulster-Cycle/,72.44872100226819,0.0,0,0,0,0,1
2911,Ponkotsu wo Densetsu ni Suru Made no Hate naki Chronicle,落第魔術師を伝説にするまでの果てなき英雄譚,Ponkotsu wo Densetsu ni Suru Made no Hate naki Chronicle,Ponkotsu Chronicle,3.288627450980392,"Jul 10, 2020",2020.0,11.0,20.754139072847682,1,2,4,7,No Tag,No Tag,No Tag,0,0,False,2014.0,10.0,https://anilist.co/manga/132748/Ponkotsu-wo-Densetsu-ni-Suru-Made-no-Hate-naki-Chronicle/,72.44872100226819,0.0,0,0,0,0,1
2912,Mahou Ninpu Haramase ∞ Harassment,魔法妊婦ハラマセ∞ハラスメント,Mahou Ninpu Haramase ∞ Harassment,Mahou Ninpu Haramase Infinity Harassment,1.0,"Oct 27, 2010",2010.0,10.0,20.754139072847682,1,11,7,12,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/89347/Mahou-Ninpu-Haramase--Harassment/,30.0,0.0,0,1,0,0,0
2913,Chou Jitaku Keibi Shoujo Chinori,超自宅警備少女ちのり,Chou Jitaku Keibi Shoujo Chinori,Chou Jitaku Keibi Shoujo Chinori,2.0,"Nov 15, 2008",2008.0,10.0,20.754139072847682,1,3,4,0,No Tag,No Tag,No Tag,0,0,False,2014.0,5.0,https://anilist.co/manga/92418/Chou-Jitaku-Keibi-Shoujo-Chinori/,80.0,0.0,0,1,0,0,0
2914,"Ai da Koi da wo Torishimaru Ore ni, Haru ga Yattekita node Chaos",愛だ恋だを取り締まる俺に、春がやってきたので無秩序〈カオス〉,"Ai da Koi da wo Torishimaru Ore ni, Haru ga Yattekita node Chaos","Ai da Koi da wo Torishimaru Ore ni
Haru ga Yattekita node Muchitsujo",3.0,"Sep 1, 2014",2014.0,10.0,20.754139072847682,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/92933/Ai-da-Koi-da-wo-Torishimaru-Ore-ni-Haru-ga-Yattekita-node-Chaos/,60.0,0.0,0,1,0,0,0
2915,Musou Kyojutsu no Tensai Sagishi: High School Cheap Trick,無双嘘術の天才詐欺師 ハイスクール・チープトリック,Musou Kyojutsu no Tensai Sagishi: High School Cheap Trick,Musou Kyojutsu no Tensai Sagishi: High School Cheap Trick,1.0,"Apr 1, 2014",2014.0,10.0,20.754139072847682,1,3,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,9.0,https://anilist.co/manga/94210/Musou-Kyojutsu-no-Tensai-Sagishi-High-School-Cheap-Trick/,72.44872100226819,0.0,0,1,0,0,0
2916,Orental! Rental Danshi Hajimemashita,俺ンタル！　レンタル男子はじめました,Orental! Rental Danshi Hajimemashita,Orental! Rental Danshi Hajimemashita,1.0,"Jul 20, 2012",2012.0,10.0,20.754139072847682,1,4,6,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/94724/Orental-Rental-Danshi-Hajimemashita/,72.44872100226819,0.0,0,1,0,0,0
2917,Vandal Garougai no Kiseki,ヴァンダル画廊街の奇跡,Vandal Garougai no Kiseki,Vandal Garougai no Kiseki,3.0,"Feb 10, 2010",2010.0,10.0,20.754139072847682,1,1,7,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/94751/Vandal-Garougai-no-Kiseki/,72.44872100226819,0.0,0,1,0,0,0
2918,Ougon no Tane wo Shirimasen ka?,黄金の種を知りませんか？,Do you know The Golden Samen?,Ougon no Tane wo Shirimasen ka?,1.0,"Jun 19, 2015",2015.0,10.0,20.754139072847682,1,11,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/95244/Ougon-no-Tane-wo-Shirimasen-ka/,72.44872100226819,0.0,0,1,0,0,0
2919,Boku wa Kimitachi hodo Umaku Jikokuhyou wo Mekurenai,僕は君たちほどうまく時刻表をめくれない,Boku wa Kimitachi hodo Umaku Jikokuhyou wo Mekurenai,Boku wa Kimitachi hodo Umaku Jikokuhyou wo Mekurenai,2.0,"Nov 18, 2011",2011.0,10.0,20.754139072847682,1,15,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,8.0,https://anilist.co/manga/96796/Boku-wa-Kimitachi-hodo-Umaku-Jikokuhyou-wo-Mekurenai/,70.0,0.0,0,1,0,0,0
2920,Shukusei Platonic Series,粛正プラトニックシリーズ,Shukusei Platonic Series,Shukusei Platonic Series,2.0,"Dec 20, 2000",2000.0,10.0,20.754139072847682,1,3,4,6,No Tag,No Tag,No Tag,#19 Most Popular 2000,0,False,2014.0,3.0,https://anilist.co/manga/99871/Shukusei-Platonic-Series/,72.44872100226819,0.0,0,1,0,0,0
2921,Saiaku Saiai no Fiancée,最悪最愛の婚約者〈フィアンセ〉,Saiaku Saiai no Fiancée,Saiaku Saiai no Konyakusha,1.0,"Mar 14, 2016",2016.0,10.0,20.754139072847682,1,6,0,0,No Tag,No Tag,No Tag,0,0,False,2014.0,4.0,https://anilist.co/manga/107809/Saiaku-Saiai-no-Fiance/,72.44872100226819,0.0,0,1,0,0,0
2922,Shigoto de Tsukareta Shachiku no Ore ni Bishoujo ga Karande Kuru no daga……,仕事で疲れた社畜の俺に美少女が絡んでくるのだが……,Shigoto de Tsukareta Shachiku no Ore ni Bishoujo ga Karande Kuru no daga……,Shigoto de Tsukareta Shachiku no Ore ni Bishoujo ga Karande Kuru no daga……,3.288627450980392,"Nov 25, 2019",2019.0,10.0,20.754139072847682,1,4,6,15,No Tag,No Tag,No Tag,0,0,False,2014.0,13.0,https://anilist.co/manga/117269/Shigoto-de-Tsukareta-Shachiku-no-Ore-ni-Bishoujo-ga-Karande-Kuru-no-daga/,72.44872100226819,0.0,0,0,0,0,1
2923,Akito wa Card wo Hikuyou desu,アキトはカードを引くようです,Akito wa Card wo Hikuyou desu,Akito Seems to Draw a Card,3.288627450980392,"Oct 25, 2019",2019.0,10.0,20.754139072847682,1,3,2,4,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/118562/Akito-wa-Card-wo-Hikuyou-desu/,72.0,0.0,0,0,0,0,1
2924,Tobira no Majutsushi no Advent Gate,扉の魔術師の召喚契約,Tobira no Majutsushi no Advent Gate,Tobira no Majutsushi no Advent Gate,5.0,"Feb 1, 2013",2013.0,10.0,20.754139072847682,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,6.0,https://anilist.co/manga/118845/Tobira-no-Majutsushi-no-Advent-Gate/,72.44872100226819,0.0,0,1,0,0,0
2925,"Akutoku Ryoushu no Musuko ni Tensei!?: Tanoshiku Mahou wo Manande Itara, Omei wo Henjou Shitemashita",悪徳領主の息子に転生！？～楽しく魔法を学んでいたら、汚名を返上してました～,"Akutoku Ryoushu no Musuko ni Tensei!?: Tanoshiku Mahou wo Manande Itara, Omei wo Henjou Shitemashita","Akutoku Ryoushu no Musuko ni Tensei!?: Tanoshiku Mahou wo Manande Itara, Omei wo Henjou Shitemashita",3.288627450980392,"Nov 5, 2020",2020.0,10.0,20.754139072847682,1,2,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,15.0,https://anilist.co/manga/147756/Akutoku-Ryoushu-no-Musuko-ni-Tensei-Tanoshiku-Mahou-wo-Manande-Itara-Omei-wo-Henjou-Shitemashita/,72.44872100226819,0.0,0,0,0,0,1
2926,Sokuhi Shigan!,側妃志願！,Sokuhi Shigan!,Sokuhi Shigan!,3.0,"Aug 31, 2014",2014.0,10.0,1.0,1,4,7,6,No Tag,No Tag,No Tag,0,0,False,2014.0,2.0,https://anilist.co/manga/120356/Sokuhi-Shigan/,72.44872100226819,0.0,0,1,0,0,0
2927,"Vampire/Lord: Kunrin Suru wa, Shuuen no Kenou",ヴァンパイア/ロード~君臨するは、終焉の賢王~,"Vampire/Lord: Kunrin Suru wa, Shuuen no Kenou","Vampire/Lord: Kunrin Suru wa, Shuuen no Kenou",2.0,"Aug 31, 2016",2016.0,10.0,20.754139072847682,1,3,12,0,No Tag,No Tag,No Tag,0,0,False,2014.0,7.0,https://anilist.co/manga/120909/VampireLord-Kunrin-Suru-wa-Shuuen-no-Kenou/,72.44872100226819,0.0,0,1,0,0,0
